Date,Product Id,Country,Product Category,Cost Price,Sale Price,Quantity,Cost Price Value,Sales Price Value,Discount,Final Sales Price,Profit
2017-08-03,9,United States,Premium,125,230,35,4375,8050,0,8050,3675
2017-08-04,7,United Kingdom,Elite,95,165,30,2850,4950,0.1,4455,1605
2017-08-05,6,United Kingdom,Elite,100,190,40,4000,7600,0,7600,3600
2017-08-06,1,Singapore,Standard,60,100,45,2700,4500,0,4500,1800
2017-08-07,7,Singapore,Elite,95,165,30,2850,4950,0,4950,2100
2017-08-08,9,Canada,Premium,125,230,35,4375,8050,0.05,7648,3273
2017-08-09,5,Singapore,Standard,75,145,40,3000,5800,0.35,3770,770
2017-08-10,7,Singapore,Elite,95,165,35,3325,5775,0.1,5198,1873
2017-08-11,5,United Kingdom,Standard,75,145,25,1875,3625,0.25,2719,844
2017-08-12,7,Singapore,Elite,95,165,45,4275,7425,0.15,6311,2037
2017-08-13,9,United States,Premium,125,230,35,4375,8050,0.05,7648,3273
2017-08-14,7,United States,Elite,95,165,35,3325,5775,0.1,5198,1873
2017-08-15,9,United Kingdom,Premium,125,230,35,4375,8050,0.35,5233,858
2017-08-16,6,Singapore,Elite,100,190,40,4000,7600,0.05,7220,3220
2017-08-17,7,Canada,Elite,95,165,35,3325,5775,0,5775,2450
2017-08-18,5,United States,Standard,75,145,30,2250,4350,0,4350,2100
2017-08-19,4,United States,Standard,50,95,35,1750,3325,0,3325,1575
2017-08-20,4,Canada,Standard,50,95,25,1250,2375,0.1,2138,888
2017-08-21,1,United Kingdom,Standard,60,100,25,1500,2500,0.1,2250,750
2017-08-22,3,United States,Standard,40,100,35,1400,3500,0.25,2625,1225
2017-08-23,6,United States,Elite,100,190,35,3500,6650,0,6650,3150
2017-08-24,6,United States,Elite,100,190,35,3500,6650,0.15,5653,2153
2017-08-25,9,Canada,Premium,125,230,30,3750,6900,0.35,4485,735
2017-08-26,7,United States,Elite,95,165,25,2375,4125,0.05,3919,1544
2017-08-27,3,Canada,Standard,40,100,30,1200,3000,0.05,2850,1650
2017-08-28,7,Nepal,Elite,95,165,35,3325,5775,0,5775,2450
2017-08-29,7,United States,Elite,95,165,45,4275,7425,0,7425,3150
2017-08-30,3,United Kingdom,Standard,40,100,30,1200,3000,0.1,2700,1500
2017-08-31,8,Netherlands,Premium,110,220,45,4950,9900,0,9900,4950
2017-09-01,3,United States,Standard,40,100,30,1200,3000,0.05,2850,1650
2017-09-02,9,Canada,Premium,125,230,45,5625,10350,0.35,6728,1103
2017-09-03,6,United Kingdom,Elite,100,190,35,3500,6650,0.35,4323,823
2017-09-04,9,United Kingdom,Premium,125,230,25,3125,5750,0.05,5463,2338
2017-09-05,1,United States,Standard,60,100,35,2100,3500,0.05,3325,1225
2017-09-06,7,Singapore,Elite,95,165,30,2850,4950,0.05,4703,1853
2017-09-07,3,Netherlands,Standard,40,100,25,1000,2500,0.25,1875,875
2017-09-08,6,Netherlands,Elite,100,190,45,4500,8550,0.05,8123,3623
2017-09-09,1,Canada,Standard,60,100,30,1800,3000,0,3000,1200
2017-09-10,5,United States,Standard,75,145,25,1875,3625,0,3625,1750
2017-09-11,7,Singapore,Elite,95,165,45,4275,7425,0.1,6683,2408
2017-09-12,7,United Kingdom,Elite,95,165,30,2850,4950,0.15,4208,1358
2017-09-13,7,United States,Elite,95,165,25,2375,4125,0,4125,1750
2017-09-14,1,United Kingdom,Standard,60,100,25,1500,2500,0.1,2250,750
2017-09-15,3,India,Standard,40,100,35,1400,3500,0.15,2975,1575
2017-09-16,9,United States,Premium,125,230,25,3125,5750,0.1,5175,2050
2017-09-17,5,United States,Standard,75,145,35,2625,5075,0.05,4821,2197
2017-09-18,7,United States,Elite,95,165,35,3325,5775,0.05,5486,2162
2017-09-19,8,Singapore,Premium,110,220,35,3850,7700,0.05,7315,3465
2017-09-20,5,United States,Standard,75,145,30,2250,4350,0.1,3915,1665
2017-09-21,4,United States,Standard,50,95,35,1750,3325,0,3325,1575
2017-09-22,9,Canada,Premium,125,230,25,3125,5750,0.1,5175,2050
2017-09-23,9,United Kingdom,Premium,125,230,45,5625,10350,0.1,9315,3690
2017-09-24,5,Netherlands,Standard,75,145,45,3375,6525,0,6525,3150
2017-09-25,3,Singapore,Standard,40,100,35,1400,3500,0.1,3150,1750
2017-09-26,3,United States,Standard,40,100,35,1400,3500,0.1,3150,1750
2017-09-27,2,United States,Standard,80,135,45,3600,6075,0.35,3949,349
2017-09-28,1,United Kingdom,Standard,60,100,25,1500,2500,0.05,2375,875
2017-09-29,6,Canada,Elite,100,190,30,3000,5700,0,5700,2700
2017-09-30,6,Netherlands,Elite,100,190,45,4500,8550,0,8550,4050
2017-10-01,4,United States,Standard,50,95,35,1750,3325,0.15,2826,1077
2017-10-02,4,Netherlands,Standard,50,95,30,1500,2850,0,2850,1350
2017-10-03,7,United States,Elite,95,165,40,3800,6600,0,6600,2800
2017-10-04,7,United States,Elite,95,165,40,3800,6600,0.05,6270,2470
2017-10-05,6,Singapore,Elite,100,190,25,2500,4750,0.05,4513,2013
2017-10-06,9,United States,Premium,125,230,25,3125,5750,0.05,5463,2338
2017-10-07,7,Canada,Elite,95,165,30,2850,4950,0.35,3218,368
2017-10-08,6,United States,Elite,100,190,40,4000,7600,0.05,7220,3220
2017-10-09,5,United States,Standard,75,145,35,2625,5075,0.35,3299,674
2017-10-10,7,United States,Elite,95,165,40,3800,6600,0.35,4290,490
2017-10-11,7,Singapore,Elite,95,165,25,2375,4125,0.05,3919,1544
2017-10-12,7,United States,Elite,95,165,25,2375,4125,0.05,3919,1544
2017-10-13,9,India,Premium,125,230,40,5000,9200,0.1,8280,3280
2017-10-14,9,Canada,Premium,125,230,25,3125,5750,0.1,5175,2050
2017-10-15,7,United States,Elite,95,165,30,2850,4950,0.25,3713,863
2017-10-16,7,Singapore,Elite,95,165,30,2850,4950,0.05,4703,1853
2017-10-17,3,United States,Standard,40,100,25,1000,2500,0.35,1625,625
2017-10-18,3,United States,Standard,40,100,30,1200,3000,0.1,2700,1500
2017-10-19,9,Singapore,Premium,125,230,25,3125,5750,0.35,3738,613
2017-10-20,9,United Kingdom,Premium,125,230,25,3125,5750,0.1,5175,2050
2017-10-21,6,United Kingdom,Elite,100,190,30,3000,5700,0.15,4845,1845
2017-10-22,9,Singapore,Premium,125,230,45,5625,10350,0.05,9833,4208
2017-10-23,7,Canada,Elite,95,165,35,3325,5775,0.35,3754,429
2017-10-24,6,India,Elite,100,190,40,4000,7600,0,7600,3600
2017-10-25,9,United States,Premium,125,230,25,3125,5750,0.35,3738,613
2017-10-26,1,United States,Standard,60,100,40,2400,4000,0.15,3400,1000
2017-10-27,7,India,Elite,95,165,35,3325,5775,0.35,3754,429
2017-10-28,5,United States,Standard,75,145,35,2625,5075,0,5075,2450
2017-10-29,6,United Kingdom,Elite,100,190,45,4500,8550,0.15,7268,2768
2017-10-30,6,United States,Elite,100,190,30,3000,5700,0,5700,2700
2017-10-31,6,Singapore,Elite,100,190,45,4500,8550,0.35,5558,1058
2017-11-01,7,Singapore,Elite,95,165,35,3325,5775,0,5775,2450
2017-11-02,1,Singapore,Standard,60,100,25,1500,2500,0.05,2375,875
2017-11-03,3,Singapore,Standard,40,100,30,1200,3000,0.25,2250,1050
2017-11-04,9,Netherlands,Premium,125,230,40,5000,9200,0.25,6900,1900
2017-11-05,4,United States,Standard,50,95,35,1750,3325,0.35,2161,412
2017-11-06,1,Canada,Standard,60,100,45,2700,4500,0.35,2925,225
2017-11-07,7,Canada,Elite,95,165,30,2850,4950,0.05,4703,1853
2017-11-08,5,United States,Standard,75,145,30,2250,4350,0.15,3698,1448
2017-11-09,9,United States,Premium,125,230,25,3125,5750,0.1,5175,2050
2017-11-10,9,Singapore,Premium,125,230,35,4375,8050,0.05,7648,3273
2017-11-11,2,Netherlands,Standard,80,135,45,3600,6075,0,6075,2475
2017-11-12,6,Canada,Elite,100,190,45,4500,8550,0.05,8123,3623
2017-11-13,5,Canada,Standard,75,145,25,1875,3625,0.1,3263,1388
2017-11-14,8,Canada,Premium,110,220,25,2750,5500,0.1,4950,2200
2017-11-15,3,United States,Standard,40,100,45,1800,4500,0.25,3375,1575
2017-11-16,7,United States,Elite,95,165,35,3325,5775,0,5775,2450
2017-11-17,7,Canada,Elite,95,165,30,2850,4950,0.1,4455,1605
2017-11-18,4,United Kingdom,Standard,50,95,35,1750,3325,0.35,2161,412
2017-11-19,6,Italy,Elite,100,190,25,2500,4750,0,4750,2250
2017-11-20,10,Canada,Premium,150,280,35,5250,9800,0,9800,4550
2017-11-21,4,United States,Standard,50,95,45,2250,4275,0.35,2779,529
2017-11-22,3,Malaysia,Standard,40,100,25,1000,2500,0.35,1625,625
2017-11-23,7,Singapore,Elite,95,165,35,3325,5775,0.05,5486,2162
2017-11-24,7,United States,Elite,95,165,45,4275,7425,0,7425,3150
2017-11-25,5,United States,Standard,75,145,35,2625,5075,0.15,4314,1689
2017-11-26,9,United Kingdom,Premium,125,230,30,3750,6900,0.05,6555,2805
2017-11-27,5,Singapore,Standard,75,145,35,2625,5075,0.35,3299,674
2017-11-28,7,United Kingdom,Elite,95,165,40,3800,6600,0.35,4290,490
2017-11-29,6,Canada,Elite,100,190,35,3500,6650,0.25,4988,1488
2017-11-30,3,India,Standard,40,100,40,1600,4000,0,4000,2400
2017-12-01,1,United Kingdom,Standard,60,100,40,2400,4000,0.35,2600,200
2017-12-02,1,United Kingdom,Standard,60,100,40,2400,4000,0.15,3400,1000
2017-12-03,8,Singapore,Premium,110,220,35,3850,7700,0.25,5775,1925
2017-12-04,9,Singapore,Premium,125,230,35,4375,8050,0.35,5233,858
2017-12-05,9,United Kingdom,Premium,125,230,25,3125,5750,0,5750,2625
2017-12-06,3,United States,Standard,40,100,35,1400,3500,0.35,2275,875
2017-12-07,3,Malaysia,Standard,40,100,30,1200,3000,0.05,2850,1650
2017-12-08,2,Singapore,Standard,80,135,25,2000,3375,0.05,3206,1207
2017-12-09,1,United States,Standard,60,100,40,2400,4000,0,4000,1600
2017-12-10,9,China,Premium,125,230,45,5625,10350,0.35,6728,1103
2017-12-11,1,United States,Standard,60,100,30,1800,3000,0.35,1950,150
2017-12-12,7,Singapore,Elite,95,165,35,3325,5775,0.35,3754,429
2017-12-13,1,United States,Standard,60,100,30,1800,3000,0.05,2850,1050
2017-12-14,7,Brazil,Elite,95,165,40,3800,6600,0.1,5940,2140
2017-12-15,9,Netherlands,Premium,125,230,40,5000,9200,0,9200,4200
2017-12-16,8,Canada,Premium,110,220,30,3300,6600,0.1,5940,2640
2017-12-17,9,Nepal,Premium,125,230,30,3750,6900,0.1,6210,2460
2017-12-18,9,Singapore,Premium,125,230,45,5625,10350,0.25,7763,2138
2017-12-19,6,Malaysia,Elite,100,190,30,3000,5700,0.05,5415,2415
2017-12-20,7,Singapore,Elite,95,165,45,4275,7425,0.05,7054,2779
2017-12-21,9,Singapore,Premium,125,230,25,3125,5750,0,5750,2625
2017-12-22,10,United States,Premium,150,280,25,3750,7000,0,7000,3250
2017-12-23,8,United States,Premium,110,220,30,3300,6600,0.25,4950,1650
2017-12-24,9,United Kingdom,Premium,125,230,30,3750,6900,0,6900,3150
2017-12-25,6,United States,Elite,100,190,30,3000,5700,0.05,5415,2415
2017-12-26,9,Singapore,Premium,125,230,25,3125,5750,0.1,5175,2050
2017-12-27,7,Malaysia,Elite,95,165,35,3325,5775,0.05,5486,2162
2017-12-28,1,Canada,Standard,60,100,35,2100,3500,0.35,2275,175
2017-12-29,9,Canada,Premium,125,230,35,4375,8050,0.1,7245,2870
2017-12-30,9,Canada,Premium,125,230,35,4375,8050,0.05,7648,3273
2017-12-31,9,United States,Premium,125,230,35,4375,8050,0.05,7648,3273
2018-01-01,3,India,Standard,40,100,30,1200,3000,0.1,2700,1500
2018-01-02,7,United Kingdom,Elite,95,165,30,2850,4950,0.1,4455,1605
2018-01-03,8,Singapore,Premium,110,220,35,3850,7700,0,7700,3850
2018-01-04,9,United Kingdom,Premium,125,230,25,3125,5750,0.05,5463,2338
2018-01-05,7,United States,Elite,95,165,45,4275,7425,0.05,7054,2779
2018-01-06,3,United States,Standard,40,100,35,1400,3500,0,3500,2100
2018-01-07,1,United States,Standard,60,100,30,1800,3000,0.15,2550,750
2018-01-08,6,Canada,Elite,100,190,45,4500,8550,0.05,8123,3623
2018-01-09,8,United Kingdom,Premium,110,220,30,3300,6600,0.35,4290,990
2018-01-10,7,United States,Elite,95,165,30,2850,4950,0.15,4208,1358
2018-01-11,5,Nepal,Standard,75,145,35,2625,5075,0.35,3299,674
2018-01-12,10,United Kingdom,Premium,150,280,30,4500,8400,0,8400,3900
2018-01-13,9,United Kingdom,Premium,125,230,35,4375,8050,0.05,7648,3273
2018-01-14,8,Malaysia,Premium,110,220,25,2750,5500,0.05,5225,2475
2018-01-15,9,United States,Premium,125,230,45,5625,10350,0.15,8798,3173
2018-01-16,3,India,Standard,40,100,35,1400,3500,0.35,2275,875
2018-01-17,4,India,Standard,50,95,30,1500,2850,0.25,2138,638
2018-01-18,6,United Kingdom,Elite,100,190,25,2500,4750,0.05,4513,2013
2018-01-19,7,India,Elite,95,165,40,3800,6600,0,6600,2800
2018-01-20,1,Singapore,Standard,60,100,35,2100,3500,0,3500,1400
2018-01-21,8,United States,Premium,110,220,35,3850,7700,0,7700,3850
2018-01-22,6,China,Elite,100,190,45,4500,8550,0.35,5558,1058
2018-01-23,8,Nepal,Premium,110,220,25,2750,5500,0.1,4950,2200
2018-01-24,4,United Kingdom,Standard,50,95,40,2000,3800,0.1,3420,1420
2018-01-25,3,United States,Standard,40,100,30,1200,3000,0.1,2700,1500
2018-01-26,6,United Kingdom,Elite,100,190,30,3000,5700,0.35,3705,705
2018-01-27,2,United States,Standard,80,135,35,2800,4725,0.05,4489,1689
2018-01-28,3,United States,Standard,40,100,35,1400,3500,0.1,3150,1750
2018-01-29,7,Singapore,Elite,95,165,25,2375,4125,0.25,3094,719
2018-01-30,3,Canada,Standard,40,100,30,1200,3000,0.1,2700,1500
2018-01-31,6,United States,Elite,100,190,35,3500,6650,0,6650,3150
2018-02-01,9,United States,Premium,125,230,25,3125,5750,0.05,5463,2338
2018-02-02,7,United States,Elite,95,165,30,2850,4950,0,4950,2100
2018-02-03,1,Canada,Standard,60,100,35,2100,3500,0.1,3150,1050
2018-02-04,6,Canada,Elite,100,190,30,3000,5700,0.35,3705,705
2018-02-05,1,Singapore,Standard,60,100,40,2400,4000,0.05,3800,1400
2018-02-06,3,India,Standard,40,100,30,1200,3000,0.1,2700,1500
2018-02-07,9,United Kingdom,Premium,125,230,35,4375,8050,0.1,7245,2870
2018-02-08,3,Canada,Standard,40,100,40,1600,4000,0.1,3600,2000
2018-02-09,8,Canada,Premium,110,220,30,3300,6600,0.1,5940,2640
2018-02-10,7,United States,Elite,95,165,40,3800,6600,0.25,4950,1150
2018-02-11,1,United Kingdom,Standard,60,100,35,2100,3500,0.05,3325,1225
2018-02-12,7,Canada,Elite,95,165,30,2850,4950,0.1,4455,1605
2018-02-13,3,United States,Standard,40,100,40,1600,4000,0,4000,2400
2018-02-14,9,United Kingdom,Premium,125,230,45,5625,10350,0,10350,4725
2018-02-15,6,United States,Elite,100,190,35,3500,6650,0,6650,3150
2018-02-16,7,United States,Elite,95,165,30,2850,4950,0.35,3218,368
2018-02-17,3,Singapore,Standard,40,100,25,1000,2500,0.05,2375,1375
2018-02-18,9,India,Premium,125,230,35,4375,8050,0,8050,3675
2018-02-19,9,Canada,Premium,125,230,30,3750,6900,0.05,6555,2805
2018-02-20,6,United States,Elite,100,190,40,4000,7600,0,7600,3600
2018-02-21,3,Canada,Standard,40,100,35,1400,3500,0,3500,2100
2018-02-22,9,United States,Premium,125,230,35,4375,8050,0.15,6843,2468
2018-02-23,6,Canada,Elite,100,190,25,2500,4750,0,4750,2250
2018-02-24,8,United Kingdom,Premium,110,220,40,4400,8800,0,8800,4400
2018-02-25,7,United States,Elite,95,165,45,4275,7425,0.35,4826,552
2018-02-26,9,Singapore,Premium,125,230,40,5000,9200,0.15,7820,2820
2018-02-27,9,United Kingdom,Premium,125,230,45,5625,10350,0,10350,4725
2018-02-28,3,India,Standard,40,100,45,1800,4500,0.25,3375,1575
2018-03-01,9,India,Premium,125,230,30,3750,6900,0,6900,3150
2018-03-02,9,Nepal,Premium,125,230,25,3125,5750,0,5750,2625
2018-03-03,7,United Kingdom,Elite,95,165,30,2850,4950,0,4950,2100
2018-03-04,7,Italy,Elite,95,165,25,2375,4125,0,4125,1750
2018-03-05,9,United Kingdom,Premium,125,230,25,3125,5750,0,5750,2625
2018-03-06,5,United Kingdom,Standard,75,145,30,2250,4350,0.1,3915,1665
2018-03-07,2,India,Standard,80,135,45,3600,6075,0.35,3949,349
2018-03-08,7,United States,Elite,95,165,25,2375,4125,0.1,3713,1338
2018-03-09,7,United States,Elite,95,165,35,3325,5775,0,5775,2450
2018-03-10,9,Canada,Premium,125,230,30,3750,6900,0.25,5175,1425
2018-03-11,7,Canada,Elite,95,165,35,3325,5775,0,5775,2450
2018-03-12,9,India,Premium,125,230,30,3750,6900,0,6900,3150
2018-03-13,2,United States,Standard,80,135,30,2400,4050,0.05,3848,1448
2018-03-14,2,United States,Standard,80,135,30,2400,4050,0.05,3848,1448
2018-03-15,5,United States,Standard,75,145,45,3375,6525,0.05,6199,2824
2018-03-16,7,Netherlands,Elite,95,165,25,2375,4125,0,4125,1750
2018-03-17,2,United States,Standard,80,135,45,3600,6075,0,6075,2475
2018-03-18,7,Canada,Elite,95,165,25,2375,4125,0.1,3713,1338
2018-03-19,4,Singapore,Standard,50,95,40,2000,3800,0.1,3420,1420
2018-03-20,3,United States,Standard,40,100,35,1400,3500,0.05,3325,1925
2018-03-21,2,United States,Standard,80,135,35,2800,4725,0.35,3071,272
2018-03-22,7,United Kingdom,Elite,95,165,30,2850,4950,0,4950,2100
2018-03-23,9,United States,Premium,125,230,25,3125,5750,0.25,4313,1188
2018-03-24,6,Canada,Elite,100,190,35,3500,6650,0.1,5985,2485
2018-03-25,6,Canada,Elite,100,190,40,4000,7600,0,7600,3600
2018-03-26,3,United Kingdom,Standard,40,100,35,1400,3500,0.35,2275,875
2018-03-27,9,United States,Premium,125,230,25,3125,5750,0,5750,2625
2018-03-28,1,Canada,Standard,60,100,35,2100,3500,0.05,3325,1225
2018-03-29,8,United States,Premium,110,220,25,2750,5500,0,5500,2750
2018-03-30,3,United States,Standard,40,100,45,1800,4500,0,4500,2700
2018-03-31,3,United Kingdom,Standard,40,100,30,1200,3000,0,3000,1800
2018-04-01,9,Singapore,Premium,125,230,40,5000,9200,0.35,5980,980
2018-04-02,1,Netherlands,Standard,60,100,35,2100,3500,0.1,3150,1050
2018-04-03,10,United States,Premium,150,280,30,4500,8400,0.1,7560,3060
2018-04-04,7,United States,Elite,95,165,30,2850,4950,0.35,3218,368
2018-04-05,6,United States,Elite,100,190,25,2500,4750,0.05,4513,2013
2018-04-06,7,United Kingdom,Elite,95,165,25,2375,4125,0.25,3094,719
2018-04-07,5,United States,Standard,75,145,25,1875,3625,0.15,3081,1207
2018-04-08,6,United Kingdom,Elite,100,190,25,2500,4750,0.1,4275,1775
2018-04-09,9,United States,Premium,125,230,25,3125,5750,0,5750,2625
2018-04-10,7,Singapore,Elite,95,165,45,4275,7425,0.05,7054,2779
2018-04-11,8,Netherlands,Premium,110,220,25,2750,5500,0.05,5225,2475
2018-04-12,1,United States,Standard,60,100,35,2100,3500,0.25,2625,525
2018-04-13,9,India,Premium,125,230,35,4375,8050,0.35,5233,858
2018-04-14,5,United States,Standard,75,145,45,3375,6525,0,6525,3150
2018-04-15,4,United States,Standard,50,95,25,1250,2375,0.25,1781,532
2018-04-16,6,United States,Elite,100,190,30,3000,5700,0.05,5415,2415
2018-04-17,8,Canada,Premium,110,220,35,3850,7700,0.05,7315,3465
2018-04-18,9,United States,Premium,125,230,25,3125,5750,0,5750,2625
2018-04-19,6,United States,Elite,100,190,45,4500,8550,0,8550,4050
2018-04-20,3,United Kingdom,Standard,40,100,45,1800,4500,0.1,4050,2250
2018-04-21,3,United States,Standard,40,100,35,1400,3500,0.1,3150,1750
2018-04-22,3,Canada,Standard,40,100,25,1000,2500,0,2500,1500
2018-04-23,7,Canada,Elite,95,165,30,2850,4950,0.1,4455,1605
2018-04-24,2,Canada,Standard,80,135,35,2800,4725,0.05,4489,1689
2018-04-25,5,Singapore,Standard,75,145,30,2250,4350,0.1,3915,1665
2018-04-26,6,Malaysia,Elite,100,190,45,4500,8550,0.25,6413,1913
2018-04-27,9,United States,Premium,125,230,35,4375,8050,0.05,7648,3273
2018-04-28,1,United States,Standard,60,100,25,1500,2500,0,2500,1000
2018-04-29,6,United States,Elite,100,190,35,3500,6650,0.15,5653,2153
2018-04-30,4,Singapore,Standard,50,95,35,1750,3325,0,3325,1575
2018-05-01,1,United States,Standard,60,100,25,1500,2500,0,2500,1000
2018-05-02,8,Singapore,Premium,110,220,25,2750,5500,0,5500,2750
2018-05-03,7,India,Elite,95,165,40,3800,6600,0.25,4950,1150
2018-05-04,3,United Kingdom,Standard,40,100,40,1600,4000,0.05,3800,2200
2018-05-05,9,United States,Premium,125,230,30,3750,6900,0.05,6555,2805
2018-05-06,5,United States,Standard,75,145,45,3375,6525,0.05,6199,2824
2018-05-07,3,Singapore,Standard,40,100,35,1400,3500,0.35,2275,875
2018-05-08,7,United States,Elite,95,165,45,4275,7425,0.05,7054,2779
2018-05-09,2,Canada,Standard,80,135,35,2800,4725,0.15,4016,1217
2018-05-10,8,Singapore,Premium,110,220,25,2750,5500,0,5500,2750
2018-05-11,8,Netherlands,Premium,110,220,45,4950,9900,0.35,6435,1485
2018-05-12,9,Canada,Premium,125,230,35,4375,8050,0.1,7245,2870
2018-05-13,7,Canada,Elite,95,165,40,3800,6600,0,6600,2800
2018-05-14,9,Singapore,Premium,125,230,25,3125,5750,0.35,3738,613
2018-05-15,1,United States,Standard,60,100,35,2100,3500,0,3500,1400
2018-05-16,5,Singapore,Standard,75,145,35,2625,5075,0.05,4821,2197
2018-05-17,7,United Kingdom,Elite,95,165,40,3800,6600,0.05,6270,2470
2018-05-18,5,United States,Standard,75,145,30,2250,4350,0.05,4133,1883
2018-05-19,2,Singapore,Standard,80,135,40,3200,5400,0.1,4860,1660
2018-05-20,9,Canada,Premium,125,230,35,4375,8050,0,8050,3675
2018-05-21,9,United Kingdom,Premium,125,230,30,3750,6900,0,6900,3150
2018-05-22,4,United States,Standard,50,95,35,1750,3325,0,3325,1575
2018-05-23,7,Italy,Elite,95,165,30,2850,4950,0.05,4703,1853
2018-05-24,8,United States,Premium,110,220,35,3850,7700,0.15,6545,2695
2018-05-25,6,China,Elite,100,190,35,3500,6650,0.35,4323,823
2018-05-26,9,Malaysia,Premium,125,230,25,3125,5750,0.1,5175,2050
2018-05-27,1,United States,Standard,60,100,25,1500,2500,0.1,2250,750
2018-05-28,3,United States,Standard,40,100,25,1000,2500,0.1,2250,1250
2018-05-29,5,Malaysia,Standard,75,145,25,1875,3625,0,3625,1750
2018-05-30,7,Singapore,Elite,95,165,25,2375,4125,0.35,2681,307
2018-05-31,5,United States,Standard,75,145,45,3375,6525,0,6525,3150
2018-06-01,3,Singapore,Standard,40,100,35,1400,3500,0,3500,2100
2018-06-02,8,United States,Premium,110,220,30,3300,6600,0,6600,3300
2018-06-03,5,United States,Standard,75,145,40,3000,5800,0.05,5510,2510
2018-06-04,9,India,Premium,125,230,25,3125,5750,0,5750,2625
